sample_id,sample_rank,q_index,node,node_type,gap,full_ratio,top1_ratio,top3_ratio,contrast_ratio,tool_call_tags_ratio,tools_block_ratio,user_block_ratio,attn_contrast_clean,attn_tool_call_tags_clean,attn_tools_block_clean,attn_user_block_clean,attn_recent_32_clean,attn_prefix_16_clean,attn_contrast_corrupt,attn_tool_call_tags_corrupt,attn_tools_block_corrupt,attn_user_block_corrupt,attn_recent_32_corrupt,attn_prefix_16_corrupt,top1_pos,top1_token,top1_category,target_logit_delta,distractor_logit_delta,top_positive_tokens
codecontests_cpp_1,2,,L17H8,head,12.875,0.0970873786407767,-0.06796116504854369,-0.02912621359223301,-0.06796116504854369,-0.06796116504854369,0.0,-0.04854368932038835,0.007301887031644583,0.010269354097545147,0.2979232668876648,0.19823883473873138,0.13102319836616516,0.2345261126756668,0.003322219243273139,0.008360985666513443,0.2578076720237732,0.19960418343544006,0.12462815642356873,0.30355435609817505,0,<|im_start|>,other,0.5,-0.75, τ | 扺 |  thirds | .hashCode |  voluntarily
codecontests_cpp_1,2,,L21H1,head,12.875,0.4563106796116505,-0.07766990291262135,0.39805825242718446,-0.07766990291262135,0.0,-0.05825242718446602,-0.06796116504854369,0.003781674662604928,0.03409194201231003,0.17523470520973206,0.21789804100990295,0.15230050683021545,0.26265454292297363,0.00487500848248601,0.01353649515658617,0.10916748642921448,0.20339587330818176,0.12084460258483887,0.5667401552200317,0,<|im_start|>,other,2.875,-3.0," τ | 扺 | MouseClicked | "">×</ | <tool_call>"
codecontests_cpp_1,2,,L21H12,head,12.875,0.44660194174757284,0.44660194174757284,0.4368932038834951,-0.08737864077669903,-0.04854368932038835,-0.11650485436893204,-0.05825242718446602,0.0001622986455913633,0.014532468281686306,0.2290893793106079,0.01273677870631218,0.018168790265917778,0.044273074716329575,0.0004703438899014145,0.011134736239910126,0.3469512462615967,0.1011216938495636,0.08566992729902267,0.15988869965076447,112,\n,other,2.75,-3.0," τ | 扺 | "">×</ |  ε |  RTWF"
codecontests_cpp_1,2,,L23H6,head,12.875,0.32038834951456313,0.3300970873786408,0.3300970873786408,-0.02912621359223301,-0.02912621359223301,-0.02912621359223301,-0.038834951456310676,0.0005785321700386703,0.0039459094405174255,0.01444957684725523,0.03706696629524231,0.07274839282035828,0.3885596990585327,0.0005222069448791444,0.004160236567258835,0.019268499687314034,0.04446662962436676,0.09128329157829285,0.39650189876556396,252,\n\n,other,2.0,-2.125,MouseClicked | 扺 | <tool_call> |  RTWF | .BorderFactory
codecontests_cpp_1,2,,L24H6,head,12.875,0.30097087378640774,0.32038834951456313,0.33980582524271846,-0.009708737864077669,0.33980582524271846,-0.009708737864077669,-0.038834951456310676,8.451021130895242e-06,0.9599515199661255,0.007817192934453487,0.006923367734998465,0.0036933557130396366,0.015423417091369629,0.0003566171508282423,0.6033915877342224,0.04361408203840256,0.042489491403102875,0.0279830414801836,0.26773151755332947,106,<tool_call>,tool_call_tags,1.125,-2.75,照样 | 旗下 | 委组织部 |  ”\n\n | .BooleanField
codecontests_cpp_1,2,,MLP11,mlp,12.875,-0.08737864077669903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,-0.625,0.5,我们需要 | Ub | nP |  ned | hed
codecontests_cpp_1,2,,MLP16,mlp,12.875,0.4174757281553398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.375,-3.0,<tool_call> |  percentages | -dismiss | 呈 |  roofs
codecontests_cpp_1,2,,MLP17,mlp,12.875,0.24271844660194175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.625,-1.5, RTWF | <tool_call> | .assertIn | .fetchall | 照样
codecontests_cpp_1,2,,MLP19,mlp,12.875,0.3300970873786408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.125,-2.125,.CheckBox | MouseClicked |  percentages |  τ | -Headers
codecontests_cpp_1,2,,MLP27,mlp,12.875,0.5048543689320388,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.5,-4.0,>>\n\n | .every |  quarters | ⼋ | ᵗ
codecontests_java_1,3,,L17H8,head,19.3125,0.1779935275080906,0.016181229773462782,0.022653721682847898,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.003236245954692557,0.0033254700247198343,0.018729764968156815,0.30490440130233765,0.1846846640110016,0.13598646223545074,0.17661309242248535,0.0054243640042841434,0.004185570869594812,0.2146202027797699,0.2991279661655426,0.1772007793188095,0.2957600951194763,0,<|im_start|>,other,2.1875,-1.25,<tool_call> | elters | 電話及 | ือน | <tool_response>
codecontests_java_1,3,,L21H1,head,19.3125,0.4110032362459547,-0.02912621359223301,0.3656957928802589,-0.032362459546925564,0.016181229773462782,-0.016181229773462782,0.009708737864077669,0.003907236736267805,0.0319363959133625,0.16598814725875854,0.33879584074020386,0.2810744643211365,0.23405049741268158,0.0037088305689394474,0.006267875898629427,0.0803636685013771,0.33574378490448,0.2147001028060913,0.5124264359474182,0,<|im_start|>,other,4.4375,-3.5,<tool_call> |  quarters | 電話及 |  carried |  parties
codecontests_java_1,3,,L21H12,head,19.3125,0.6181229773462783,0.598705501618123,0.6051779935275081,-0.019417475728155338,-0.003236245954692557,-0.05501618122977346,-0.025889967637540454,8.434906339971349e-05,0.014645511284470558,0.20766089856624603,0.012876315042376518,0.014889995567500591,0.027821684256196022,0.0006320110405795276,0.004254363477230072,0.3489179313182831,0.15129439532756805,0.12998425960540771,0.21085238456726074,112,\n,other,6.3125,-5.625,<tool_call> |  quarters |  τ |  parties | elters
codecontests_java_1,3,,L23H6,head,19.3125,0.4174757281553398,0.4110032362459547,0.4174757281553398,-0.012944983818770227,-0.003236245954692557,-0.006472491909385114,-0.025889967637540454,0.00035904388641938567,0.005466625094413757,0.01088136900216341,0.034207072108983994,0.09725338965654373,0.3557876944541931,0.00013357208808884025,0.004276351071894169,0.015262997709214687,0.06334546208381653,0.12027691304683685,0.4946059584617615,246,\n\n,other,4.1875,-3.875,<tool_call> |  reputed |  lắm |  carried | 扺
codecontests_java_1,3,,L24H6,head,19.3125,0.4368932038834951,0.4563106796116505,0.48220064724919093,-0.003236245954692557,0.4886731391585761,-0.009708737864077669,-0.03559870550161812,1.795094613044057e-05,0.9658908247947693,0.006877950858324766,0.006431926973164082,0.0030882935971021652,0.011060693301260471,0.001839067437686026,0.36494314670562744,0.0448731929063797,0.08710233867168427,0.05161871016025543,0.4475973844528198,106,<tool_call>,tool_call_tags,3.5625,-4.875,照样 |  rep |  reputed | ้น |  statement
codecontests_java_1,3,,MLP11,mlp,19.3125,0.3268608414239482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.1875,-3.125,<tool_call> | opup |  corners | .Dict |  carried
codecontests_java_1,3,,MLP16,mlp,19.3125,0.39158576051779936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.3125,-4.25,<tool_call> | opup | าะ | ้น | 扺
codecontests_java_1,3,,MLP17,mlp,19.3125,0.3851132686084142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.8125,-3.625,<tool_call> | 门槛 |  takeaway | 抱团 | 電話及
codecontests_java_1,3,,MLP19,mlp,19.3125,0.3656957928802589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.4375,-3.625,<tool_call> |  lắm | .Button | ��索 |  Marine
codecontests_java_1,3,,MLP27,mlp,19.3125,0.5792880258899676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,4.4375,-6.75, quarters | >>\n\n | .every |  rep | .Master
mbpp_python_1,4,,L17H8,head,6.125,0.2653061224489796,0.0,0.14285714285714285,0.04081632653061224,0.02040816326530612,-0.02040816326530612,0.02040816326530612,0.0019482483621686697,0.018682150170207024,0.2724279761314392,0.14661209285259247,0.08210527896881104,0.21929551661014557,0.010247737169265747,0.007762897294014692,0.24149468541145325,0.19170215725898743,0.07710973173379898,0.3231488764286041,0,<|im_start|>,other,0.5,-1.125,默契 |  τ | 嘴巴 | 扺 |  King
mbpp_python_1,4,,L21H1,head,6.125,0.3673469387755102,-0.061224489795918366,0.3877551020408163,-0.10204081632653061,0.0,-0.10204081632653061,-0.08163265306122448,0.009684866294264793,0.08864972740411758,0.06623601913452148,0.1875436156988144,0.045841313898563385,0.369661808013916,0.014099561609327793,0.03707125782966614,0.05649690330028534,0.21052998304367065,0.050474196672439575,0.5587247014045715,0,<|im_start|>,other,0.75,-1.5, τ |  polled |  ● |  drilled | 口
mbpp_python_1,4,,L21H12,head,6.125,0.1836734693877551,0.061224489795918366,0.10204081632653061,-0.04081632653061224,-0.02040816326530612,-0.04081632653061224,-0.04081632653061224,0.0013315023388713598,0.02827407419681549,0.25894656777381897,0.10722397267818451,0.05393052101135254,0.10889071971178055,0.004243145231157541,0.015023911371827126,0.24900078773498535,0.12715481221675873,0.10060881823301315,0.18451884388923645,112,\n,other,0.375,-0.75, · |  � |  ● | 闪电 |  �
mbpp_python_1,4,,L23H6,head,6.125,0.2653061224489796,-0.02040816326530612,0.2653061224489796,-0.02040816326530612,-0.02040816326530612,-0.02040816326530612,-0.02040816326530612,0.00044894692837260664,0.014100344851613045,0.009586461819708347,0.049756407737731934,0.08568498492240906,0.4302111864089966,0.0003618845366872847,0.01452665962278843,0.012907298281788826,0.08532596379518509,0.14033353328704834,0.4904356598854065,0,<|im_start|>,other,0.5,-1.125, ● | .Cursors | OLTIP | .Iterator |  �
mbpp_python_1,4,,L24H6,head,6.125,0.24489795918367346,0.3469387755102041,0.30612244897959184,0.0,0.30612244897959184,0.0,-0.061224489795918366,0.00024183603818528354,0.9462480545043945,0.003244750201702118,0.013027794659137726,0.00802152045071125,0.027257496491074562,0.007845623418688774,0.7384466528892517,0.011862740851938725,0.045862775295972824,0.024961410090327263,0.17027698457241058,106,<tool_call>,tool_call_tags,0.25,-1.25,句 | 间 | 测 |  � |  track
mbpp_python_1,4,,MLP11,mlp,6.125,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-0.5,NavController | ━━ | [train | orst | STER
mbpp_python_1,4,,MLP16,mlp,6.125,0.3673469387755102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.5,-1.75,"""># |  Json |  Stripe | (Json |  Spark"
mbpp_python_1,4,,MLP17,mlp,6.125,0.42857142857142855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.625,-2.0, así |  crossing | häuser |  hence |  ad
mbpp_python_1,4,,MLP19,mlp,6.125,0.2653061224489796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.375,-1.25,])-> | ⼠ |  � |  Trump |  �
mbpp_python_1,4,,MLP27,mlp,6.125,0.46938775510204084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.75,-2.125,.every | .Master | >>\n\n |  turn |  space
codecontests_java_2,5,,L17H8,head,11.375,0.12087912087912088,0.01098901098901099,-0.054945054945054944,0.02197802197802198,0.01098901098901099,-0.03296703296703297,-0.07692307692307693,0.0033929836936295033,0.009336951188743114,0.18774428963661194,0.2610681653022766,0.1388125717639923,0.25582200288772583,0.00846107304096222,0.009157665073871613,0.17578990757465363,0.3213522136211395,0.15917202830314636,0.2707398533821106,0,<|im_start|>,other,0.875,-0.5,<tool_call> |  reputed |  letters |  carriers |  recognised
codecontests_java_2,5,,L21H1,head,11.375,0.32967032967032966,-0.06593406593406594,0.2967032967032967,-0.08791208791208792,-0.054945054945054944,-0.0989010989010989,-0.10989010989010989,0.004487656056880951,0.01868865266442299,0.10172650963068008,0.3430136442184448,0.25326240062713623,0.3095357418060303,0.006864440627396107,0.010240498930215836,0.09017734229564667,0.3105376064777374,0.21099159121513367,0.4819543659687042,0,<|im_start|>,other,2.125,-1.625,<tool_call> |  τ | τ |  carried |  quarters
codecontests_java_2,5,,L21H12,head,11.375,0.37362637362637363,0.32967032967032966,0.34065934065934067,-0.0989010989010989,-0.10989010989010989,-0.08791208791208792,-0.07692307692307693,3.552829730324447e-05,0.011807335540652275,0.27781379222869873,0.032011520117521286,0.05490993335843086,0.10047103464603424,0.0012483741156756878,0.009674218483269215,0.292533814907074,0.12053647637367249,0.13280172646045685,0.17160964012145996,112,\n,other,2.375,-1.875,<tool_call> |  τ | τ | 扺 | .AnchorStyles
codecontests_java_2,5,,L23H6,head,11.375,0.3076923076923077,0.31868131868131866,0.2967032967032967,-0.03296703296703297,-0.04395604395604396,-0.054945054945054944,-0.054945054945054944,0.00044355541467666626,0.008543351665139198,0.012733248993754387,0.06357551366090775,0.11187081038951874,0.41113534569740295,0.0002608152572065592,0.005567644722759724,0.00975901447236538,0.06091848760843277,0.10707872360944748,0.48895490169525146,288,\n\n,other,1.875,-1.625,<tool_call> |  rep |  carried |  occupying |  lắm
codecontests_java_2,5,,L24H6,head,11.375,0.3956043956043956,0.4065934065934066,0.43956043956043955,-0.02197802197802198,0.43956043956043955,-0.01098901098901099,-0.054945054945054944,0.0014378618216142058,0.9131249189376831,0.009740415029227734,0.017104823142290115,0.008864019066095352,0.0452863909304142,0.0018758627120405436,0.5401967763900757,0.03193960338830948,0.05692119896411896,0.031967803835868835,0.3344845771789551,106,<tool_call>,tool_call_tags,1.75,-2.75, rep |  statement | .Columns |  reputed |  assigned
codecontests_java_2,5,,MLP11,mlp,11.375,0.32967032967032966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.75,-2.0, agents |  threads |  deemed |  rep | <tool_call>
codecontests_java_2,5,,MLP16,mlp,11.375,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.5,-1.125,个多 |  suspicions | _INFORMATION | OPEN |  factors
codecontests_java_2,5,,MLP17,mlp,11.375,0.2087912087912088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.125,-1.25,hở |  entries |  excluding | .AllowUser | $list
codecontests_java_2,5,,MLP19,mlp,11.375,0.17582417582417584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.25,-0.75, evenly |  entry |  entries |  openings |  click
codecontests_java_2,5,,MLP27,mlp,11.375,0.5604395604395604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.125,-3.25, quarters |  rep | ⼋ |  allegedly | ⻄
codecontests_cpp_3,6,,L17H8,head,7.375,0.06779661016949153,0.06779661016949153,-0.05084745762711865,0.06779661016949153,0.0,0.0,0.06779661016949153,0.005161263048648834,0.014542877674102783,0.24693018198013306,0.2565045654773712,0.14218471944332123,0.21894164383411407,0.0069331154227256775,0.009457049891352654,0.24616575241088867,0.26021260023117065,0.1556282937526703,0.25066831707954407,0,<|im_start|>,other,0.125,-0.375,".answers | .KeyChar | >/', | ành | -equiv"
codecontests_cpp_3,6,,L21H1,head,7.375,0.3389830508474576,0.01694915254237288,0.2542372881355932,-0.06779661016949153,-0.01694915254237288,-0.05084745762711865,-0.01694915254237288,0.005863482598215342,0.016424745321273804,0.12056635320186615,0.22756721079349518,0.15466007590293884,0.45543497800827026,0.008812425658106804,0.00967845506966114,0.10422778129577637,0.27795469760894775,0.1717076301574707,0.5155572295188904,0,<|im_start|>,other,1.125,-1.375, τ | 扺 |  � | <tool_call> |  γ
codecontests_cpp_3,6,,L21H12,head,7.375,0.3220338983050847,0.2542372881355932,0.2711864406779661,-0.05084745762711865,-0.01694915254237288,-0.0847457627118644,-0.03389830508474576,0.00022494375298265368,0.015461196191608906,0.3292405605316162,0.05108381062746048,0.04457014799118042,0.11555713415145874,0.0008811819134280086,0.008581504225730896,0.3519974648952484,0.08746297657489777,0.07232178747653961,0.19805942475795746,112,\n,other,1.125,-1.25,"扺 |  � |  τ | ⋰ | "">×</"
codecontests_cpp_3,6,,L23H6,head,7.375,0.3050847457627119,0.2542372881355932,0.2711864406779661,-0.03389830508474576,-0.01694915254237288,-0.05084745762711865,-0.05084745762711865,0.00033531099325045943,0.008196655660867691,0.01716788113117218,0.05574700981378555,0.08359669148921967,0.38860398530960083,0.00012162986968178302,0.006500728894025087,0.015537985600531101,0.06152902916073799,0.09405939280986786,0.4564325511455536,244,\n\n,other,0.875,-1.375,<tool_call> | MouseClicked | 扺 | .Panel | .hashCode
codecontests_cpp_3,6,,L24H6,head,7.375,0.3050847457627119,0.3389830508474576,0.3559322033898305,-0.01694915254237288,0.3389830508474576,-0.03389830508474576,-0.03389830508474576,0.00040397112024948,0.9023723006248474,0.012394436635077,0.021168097853660583,0.011471380479633808,0.04753713309764862,0.0004820215981453657,0.6620478630065918,0.03700805827975273,0.048604100942611694,0.028047842904925346,0.2160133570432663,106,<tool_call>,tool_call_tags,0.625,-1.625,旗下 | �� | .Columns | .White | .Dialog
codecontests_cpp_3,6,,MLP11,mlp,7.375,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,0.0,0.0,utan | GST |  Labrador |  <| | <Model
codecontests_cpp_3,6,,MLP16,mlp,7.375,0.3389830508474576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.0,-1.5,tabpanel | .Panel | 专 | -dropdown | .Mouse
codecontests_cpp_3,6,,MLP17,mlp,7.375,0.4745762711864407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.5,-2.0," either | .setdefault | .Movie | "":["" |  clearTimeout"
codecontests_cpp_3,6,,MLP19,mlp,7.375,0.4406779661016949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.25,-2.0, coloured |  Affero | .Card |  Mountain | .Panel
codecontests_cpp_3,6,,MLP27,mlp,7.375,0.5254237288135594,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,1.0,-2.875," quarters | "":["" | ⻄ | .Master | ᵗ"
codecontests_java_3,7,,L17H8,head,15.625,0.232,0.032,0.08,0.032,0.032,0.096,-0.024,0.0034761985298246145,0.01764523983001709,0.2887616753578186,0.2109231948852539,0.1317531019449234,0.18762502074241638,0.004386324901133776,0.004855481907725334,0.19837790727615356,0.322039395570755,0.16369937360286713,0.30427485704421997,0,<|im_start|>,other,2.125,-1.5,<tool_call> |  reputed | elters |  quarters | 扺
codecontests_java_3,7,,L21H1,head,15.625,0.392,-0.032,0.296,-0.04,0.032,-0.06,-0.06,0.004137526266276836,0.025734420865774155,0.14774662256240845,0.3555062711238861,0.2994706332683563,0.24918408691883087,0.003479230683296919,0.005940107628703117,0.0786934494972229,0.300943523645401,0.1942177712917328,0.5470494627952576,0,<|im_start|>,other,3.25,-2.875,<tool_call> |  quarters | 扺 |  carried |  τ
codecontests_java_3,7,,L21H12,head,15.625,0.592,0.576,0.584,-0.048,-0.048,-0.1,-0.064,9.843093721428886e-05,0.010581394657492638,0.146816223859787,0.014385403133928776,0.01320323720574379,0.03129389509558678,0.0003396847168914974,0.006077040918171406,0.301021009683609,0.14215871691703796,0.09986443817615509,0.187520369887352,112,\n,other,4.5,-4.75, τ | <tool_call> |  quarters |  � | 扺
codecontests_java_3,7,,L23H6,head,15.625,0.4,0.392,0.376,-0.04,-0.04,-0.052,-0.056,0.0002963584556709975,0.00454847514629364,0.011905237101018429,0.04389083385467529,0.09170784056186676,0.40953686833381653,0.00012766799773089588,0.004489281214773655,0.014850339852273464,0.06767556816339493,0.11052510142326355,0.48618385195732117,239,\n\n,other,3.25,-3.0,<tool_call> |  reputed |  freshly |  lắm | 扺
codecontests_java_3,7,,L24H6,head,15.625,0.424,0.448,0.472,-0.016,0.472,-0.016,-0.064,1.793843330233358e-05,0.9659782648086548,0.0054666344076395035,0.008738174103200436,0.003034595400094986,0.011956906877458096,0.0012777260271832347,0.4207448661327362,0.03723722696304321,0.08611675351858139,0.04433751106262207,0.4103737473487854,106,<tool_call>,tool_call_tags,2.5,-4.125, rep |  statement |  reputed | 照样 | .Button
codecontests_java_3,7,,MLP11,mlp,15.625,0.312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.5,-2.375,<tool_call> |  corners |  deemed |  reputed |  carried
codecontests_java_3,7,,MLP16,mlp,15.625,0.376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.625,-3.25,<tool_call> |  reputed |  rep |  statement |  menus
codecontests_java_3,7,,MLP17,mlp,15.625,0.408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.125,-3.25,<tool_call> |  deemed | 抱团 | 门槛 | .KeyPress
codecontests_java_3,7,,MLP19,mlp,15.625,0.384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,2.875,-3.125,.Button | .CheckBox |  expelled | MouseClicked |  lắm
codecontests_java_3,7,,MLP27,mlp,15.625,0.568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1,,,3.375,-5.5,.every | >>\n\n | ᵗ | ⼋ | ⻄
apps_python_4,8,,L17H8,head,8.875,0.18309859154929578,-0.07042253521126761,0.014084507042253521,0.014084507042253521,0.0,0.04225352112676056,-0.08450704225352113,0.0031074529979377985,0.005538175813853741,0.4288361668586731,0.13452747464179993,0.10029396414756775,0.1557377725839615,0.0023691547103226185,0.00435769185423851,0.2754112780094147,0.18836849927902222,0.11135169863700867,0.31168684363365173,0,<|im_start|>,other,0.625,-1.0,"']-> |  Json |  IndexPath |  τ | "">×</"
apps_python_4,8,,L21H1,head,8.875,0.36619718309859156,-0.1267605633802817,0.38028169014084506,-0.1267605633802817,-0.04225352112676056,-0.14084507042253522,-0.14084507042253522,0.002948362147435546,0.06003957241773605,0.1127830445766449,0.12722721695899963,0.025069791823625565,0.30937933921813965,0.0034466623328626156,0.021350305527448654,0.06800965964794159,0.14977304637432098,0.028900714591145515,0.5971060395240784,0,<|im_start|>,other,1.5,-1.75, τ |  Durham |  polled | τ |  voluntarily
